# vol2bird Vertical Profile of Birds (VPB)
# source: WMO:06475,RAD:BX43,PLC:Helchteren,NOD:behel,CTY:605,CMT:behel_scan_200km_dp_dBZ
# polar volume input: /tmp/20191025000000.rad.behel.pvol.dbzh.scanz.pvol.h5
# date   time HGHT    u      v       w     ff    dd  sd_vvp gap dbz     eta   dens   DBZH   n   n_dbz n_all n_dbz_all
20191025 0000    0    nan    nan     nan   nan   nan   3.89 T    nan    nan    nan  23.76     0     0  3880  7691
20191025 0000  200   8.69   6.12  -20.89 10.63  54.8   3.62 F  -3.53  154.1  14.01  28.01  3189  4664 33163 47996
20191025 0000  400  11.12   6.62  -16.12 12.94  59.2   2.61 F  -7.30   64.7   5.89   7.18  5417  7955 14462 19882
20191025 0000  600  12.63   6.11  -12.86 14.03  64.2   2.19 F -11.30   25.8   2.34   4.01  3166  7833  8112 14627
20191025 0000  800  14.06   6.66  -10.91 15.56  64.6   1.97 F -12.20   21.0   0.00   5.48  1643  8271  5644 14241
20191025 0000 1000  13.87   6.71   -0.55 15.41  64.2   1.38 F -17.83    5.7   0.00   5.33  1336  6205  4160 10436
20191025 0000 1200  13.66   6.95   -1.17 15.33  63.0   1.19 F -17.26    6.5   0.00   4.31  1483  8105  4366 12192
20191025 0000 1400  13.84   7.35   -2.57 15.67  62.0   1.36 F -14.78   11.6   0.00   1.37  1075  5976  3237  8945
20191025 0000 1600  13.59   8.10   -1.01 15.82  59.2   1.26 F -18.82    4.6   0.00  -2.33  1142  6054  2634  8274
20191025 0000 1800  14.09   8.22   -0.74 16.31  59.7   1.41 F -18.93    4.4   0.00  -3.50  1140  6660  2643  9000
20191025 0000 2000  14.40   8.08   -0.25 16.51  60.7   1.36 F -19.03    4.3   0.00 -12.66  1343  7373  2546  9461
20191025 0000 2200  14.31   8.03    0.61 16.41  60.7   1.40 F -21.89    2.2   0.00 -18.60   646  6736  1169  8187
20191025 0000 2400  14.62   8.40    0.77 16.87  60.1   1.75 F -20.37    3.2   0.00 -20.76   581  6873   632  7572
20191025 0000 2600  14.85   7.75   -0.26 16.75  62.4   1.88 F -22.12    2.1   0.00 -22.38   511  6632   524  7102
20191025 0000 2800  -0.54   1.14   -5.39  1.26 334.4   2.70 F -27.02    0.7   0.06 -27.18   147  7343   154  7643
20191025 0000 3000    nan    nan     nan   nan   nan    nan T -32.56    0.2   0.00 -32.66    41  6861    43  7090
20191025 0000 3200    nan    nan     nan   nan   nan    nan T -33.15    0.2   0.00 -33.17    42  7745    45  7825
20191025 0000 3400    nan    nan     nan   nan   nan    nan T -29.87    0.4   0.00 -29.91    60  5528    60  5587
20191025 0000 3600    nan    nan     nan   nan   nan    nan T -37.43    0.1   0.00 -37.43    13  5331    13  5332
20191025 0000 3800    nan    nan     nan   nan   nan    nan T -34.34    0.1   0.00 -34.34    38  5693    38  5693
20191025 0000 4000    nan    nan     nan   nan   nan    nan T -40.10    0.0   0.00 -40.10    12  5015    12  5015
20191025 0000 4200    nan    nan     nan   nan   nan    nan T -35.18    0.1   0.00 -35.18    32  5622    32  5622
20191025 0000 4400    nan    nan     nan   nan   nan    nan T -37.15    0.1   0.00 -37.15    14  4273    14  4273
20191025 0000 4600    nan    nan     nan   nan   nan    nan T -38.73    0.0   0.00 -38.73     6  3915     6  3915
20191025 0000 4800    nan    nan     nan   nan   nan    nan T -39.75    0.0   0.00 -39.75    10  3944    10  3944
20191025 0005    0    nan    nan     nan   nan   nan   4.00 T    nan    nan    nan  23.04     0     0  3907  7809
20191025 0005  200   8.53   5.40  -12.27 10.10  57.7   3.72 F  -4.08  135.9  12.35  27.24  4660  6675 32269 47500
20191025 0005  400  10.89   6.33  -11.84 12.59  59.8   2.65 F  -8.75   46.4   4.21   6.02  5753  8799 13641 19870
20191025 0005  600  12.41   6.13   -5.71 13.84  63.7   2.17 F -12.24   20.7   1.89   3.93  3082  8461  7722 14544
20191025 0005  800  13.10   6.61   -0.61 14.68  63.2   1.97 F -15.71    9.3   0.00   5.92  1889  9687  4725 14268
20191025 0005 1000  14.05   7.63   -0.20 15.98  61.5   1.53 F -15.51    9.8   0.00   2.14  1564  6893  3739 10392
20191025 0005 1200  13.92   7.61   -0.97 15.86  61.3   1.33 F -17.10    6.8   0.00   1.98  1689  8470  4079 12163
20191025 0005 1400  13.64   7.60    0.25 15.61  60.9   1.43 F -14.93   11.2   0.00   3.58  1134  6282  2792  9061
20191025 0005 1600  13.93   8.38   -0.79 16.26  59.0   1.30 F -22.01    2.2   0.00  -2.60   633  5981  1951  8217
20191025 0005 1800  14.25   8.08   -1.10 16.38  60.4   1.55 F -22.11    2.1   0.00 -10.76  1058  6998  2434  9084
20191025 0005 2000  14.54   7.84   -0.15 16.51  61.7   1.39 F -20.94    2.8   0.00  -6.89  1253  7660  2258  9399
20191025 0005 2200  14.73   7.95    0.60 16.74  61.6   1.35 F -21.13    2.7   0.00 -12.79   672  6907  1153  8420
20191025 0005 2400  16.09   8.70   -0.13 18.30  61.6   2.06 F -25.71    0.9   0.08 -26.20   461  6688   514  7726
20191025 0005 2600  16.30   7.83   -0.46 18.09  64.3   2.02 F -25.01    1.1   0.10 -25.37   412  6441   453  7120
20191025 0005 2800  16.75   7.94   -1.89 18.53  64.6   2.07 F -30.58    0.3   0.03 -30.62   192  7261   223  7587
20191025 0005 3000    nan    nan     nan   nan   nan    nan T -33.71    0.1   0.00 -33.82    39  6743    47  7095
20191025 0005 3200    nan    nan     nan   nan   nan    nan T -34.69    0.1   0.00 -34.74    34  7670    35  7834
20191025 0005 3400    nan    nan     nan   nan   nan    nan T -30.40    0.3   0.00 -30.44    64  5534    64  5590
20191025 0005 3600    nan    nan     nan   nan   nan    nan T -36.74    0.1   0.00 -36.74    19  5305    19  5305
20191025 0005 3800    nan    nan     nan   nan   nan    nan T -35.22    0.1   0.00 -35.22    21  5695    21  5695
20191025 0005 4000    nan    nan     nan   nan   nan    nan T -38.42    0.1   0.00 -38.42    16  5010    16  5010
20191025 0005 4200    nan    nan     nan   nan   nan    nan T -35.78    0.1   0.00 -35.78    22  5636    22  5636
20191025 0005 4400    nan    nan     nan   nan   nan    nan T -41.85    0.0   0.00 -41.85     8  4268     8  4268
20191025 0005 4600    nan    nan     nan   nan   nan    nan T -37.11    0.1   0.00 -37.11     7  3918     7  3918
20191025 0005 4800    nan    nan     nan   nan   nan    nan T -41.85    0.0   0.00 -41.85     4  3941     4  3941
20191025 0010    0    nan    nan     nan   nan   nan   3.71 T    nan    nan    nan  24.38     0     0  4262  7986
20191025 0010  200   8.76   5.43    2.60 10.31  58.2   3.75 F  -3.70  148.3  13.48  25.31  4765  7073 31928 46901
20191025 0010  400  11.34   6.52    0.41 13.08  60.1   2.60 F  -9.29   40.9   3.72  10.43  5529  8810 13440 19802
20191025 0010  600  12.58   6.34   -0.05 14.09  63.2   2.37 F -11.34   25.5   2.32  10.50  4168 10067  7124 14357
20191025 0010  800  14.06   7.09   -5.05 15.75  63.3   2.14 F -13.43   15.8   1.43   7.10  2030 10266  4301 14015
20191025 0010 1000  14.24   7.33   -0.71 16.01  62.8   1.66 F -16.84    7.2   0.00   9.40  1521  7293  2992 10085
20191025 0010 1200  14.38   7.39   -0.67 16.17  62.8   1.49 F -15.77    9.2   0.00   7.65  1459  9009  2989 11872
20191025 0010 1400  13.68   7.03   -2.56 15.38  62.8   1.60 F -17.01    6.9   0.00   6.23   711  6615  1949  8824
20191025 0010 1600  14.38   9.61    0.60 17.30  56.3   1.48 F -19.14    4.2   0.00   2.24   325  6137  1416  8091
