# vol2bird Vertical Profile of Birds (VPB)
# source: WMO:06475,RAD:BX43,PLC:Helchteren,NOD:behel,CTY:605,CMT:behel_scan_200km_dp_dBZ
# polar volume input: /tmp/20191021000000.rad.behel.pvol.dbzh.scanz.pvol.h5
# date   time HGHT    u      v       w     ff    dd  sd_vvp gap dbz     eta   dens   DBZH   n   n_dbz n_all n_dbz_all
20191021 0010  200  -3.71  -1.93   12.26  4.18 242.5   3.40 F  -1.91  223.6  20.33  25.37  1050  1084 41630 54452
20191021 0010  400    nan    nan     nan   nan   nan   3.73 T  -3.14  168.4   0.00   8.30   141   143 20104 21058
20191021 0010  600    nan    nan     nan   nan   nan   3.90 T  -2.43  198.6   0.00   4.71   197   197 15356 15731
20191021 0010  800  -0.12   6.96   -3.38  6.96 359.0   3.77 F  -1.59  241.1  21.92   4.40  2476  2590 14687 15133
20191021 0010 1000   0.06   7.06    0.41  7.06   0.5   2.95 F  -5.09  107.5   9.77   1.41  4805  5556 10442 11299
20191021 0010 1200   0.44   7.54   -0.10  7.56   3.4   2.27 F  -8.08   54.0   4.91   1.21  6478  7919 11012 12726
20191021 0010 1400   0.68   7.72   -1.65  7.75   5.0   1.39 F  -9.71   37.1   0.00  -1.30  6476  7250  8733  9637
20191021 0010 1600   0.72   8.21   -1.06  8.24   5.0   1.23 F -12.39   20.1   0.00  -4.47  6281  7301  7721  8767
20191021 0010 1800   0.58   9.21    0.15  9.22   3.6   1.80 F -13.64   15.0   0.00  -5.99  4566  7934  5895  9377
20191021 0010 2000   0.95  10.24   -0.53 10.28   5.3   2.16 F -16.07    8.6   0.78  -7.19  2665  8435  3390  9676
20191021 0010 2200   1.45  10.18    0.83 10.28   8.1   1.89 F -17.02    6.9   0.00 -11.10  3442  7710  3996  8527
20191021 0010 2400   1.41  10.04    0.49 10.14   8.0   2.05 F -13.78   14.5   1.32 -13.16  3880  7553  4051  7761
20191021 0010 2600   0.27   9.79   -0.82  9.79   1.6   3.07 F -15.58    9.6   0.87 -15.29  1551  7047  1663  7225
20191021 0010 2800  25.21  14.58   -2.47 29.12  59.9   3.57 F -21.24    2.6   0.24 -21.19   397  7588   403  7647
20191021 0010 3000  -6.34  -3.20    1.08  7.10 243.2   3.03 F -22.57    1.9   0.17 -22.57   316  7082   316  7082
20191021 0010 3200  -6.05  -2.56    0.78  6.57 247.1   2.61 F -21.77    2.3   0.21 -21.77   443  7809   443  7809
20191021 0010 3400  -0.20  12.90   -1.02 12.90 359.1   1.71 F -22.23    2.1   0.00 -22.23  1102  5566  1102  5566
20191021 0010 3600   0.11  12.98   -0.25 12.98   0.5   1.23 F -23.17    1.7   0.00 -23.17  1177  5302  1177  5302
20191021 0010 3800  -2.19  -1.98   -2.59  2.95 227.9   2.38 F -29.61    0.4   0.03 -29.61   194  5674   194  5674
20191021 0010 4000    nan    nan     nan   nan   nan    nan T -30.78    0.3   0.00 -30.78    10  5018    10  5018
20191021 0010 4200    nan    nan     nan   nan   nan    nan T -34.85    0.1   0.00 -34.85    29  5617    29  5617
20191021 0010 4400    nan    nan     nan   nan   nan    nan T -45.14    0.0   0.00 -45.14     3  4273     3  4273
20191021 0010 4600    nan    nan     nan   nan   nan    nan T -42.46    0.0   0.00 -42.46     9  3915     9  3915
20191021 0010 4800    nan    nan     nan   nan   nan    nan T -42.56    0.0   0.00 -42.56     8  3945     8  3945
20191021 0015    0    nan    nan     nan   nan   nan   3.62 T    nan    nan    nan  24.13     0     0  5399  8849
20191021 0015  200  -3.53  -1.24   14.46  3.74 250.7   3.43 F  -2.63  189.6  17.23  26.81  1333  1452 40901 54009
20191021 0015  400    nan    nan     nan   nan   nan   3.94 T  -0.28  325.6   0.00   5.44   592   609 20005 21021
20191021 0015  600    nan    nan     nan   nan   nan   3.92 T   0.08  354.2   0.00   3.56  1806  1818 15593 15922
20191021 0015  800   0.16   7.24   -2.42  7.24   1.3   3.73 F  -1.92  223.5  20.32   2.27  4357  4567 14467 15087
20191021 0015 1000   0.11   6.77   -0.34  6.77   0.9   3.04 F  -4.76  116.1  10.56  -0.57  5955  6400 10711 11277
20191021 0015 1200   0.62   7.31   -0.59  7.33   4.9   2.04 F  -7.13   67.2   6.11   0.09  7587  8854 11286 12677
20191021 0015 1400   0.88   7.36   -1.31  7.41   6.8   1.32 F  -9.53   38.8   0.00  -3.85  7128  7844  8799  9620
20191021 0015 1600   0.85   7.74   -0.42  7.79   6.3   1.25 F -12.73   18.5   0.00  -9.06  6587  7852  7479  8766
20191021 0015 1800   0.80   9.00   -0.20  9.03   5.1   1.98 F -14.54   12.2   0.00  -8.54  4372  8660  5085  9421
20191021 0015 2000   0.87  10.05   -2.94 10.08   5.0   2.36 F -16.79    7.3   0.66  -9.26  2337  9095  2772  9673
20191021 0015 2200   1.41   9.79   -0.12  9.89   8.2   2.14 F -17.55    6.1   0.56 -13.43  3091  8124  3348  8490
20191021 0015 2400   1.27   9.78   -0.80  9.86   7.4   2.32 F -14.38   12.7   1.15 -14.41  3336  7691  3450  7830
20191021 0015 2600   0.50   9.61   -1.34  9.63   3.0   3.22 F -16.09    8.5   0.78 -16.10  1337  7184  1347  7211
20191021 0015 2800  -0.26 -36.90   -3.61 36.90 180.4   3.20 F -20.03    3.5   0.31 -20.03   426  7656   426  7656
20191021 0015 3000  -2.74  -2.34   -6.35  3.60 229.5   2.83 F -21.21    2.6   0.24 -21.21   328  7072   328  7072
20191021 0015 3200  -1.88  -3.03    0.24  3.56 211.9   3.04 F -21.16    2.7   0.24 -21.16   349  7840   349  7840
20191021 0015 3400  -0.54  12.93   -0.09 12.94 357.6   1.57 F -22.84    1.8   0.00 -22.84  1046  5568  1046  5568
20191021 0015 3600  -0.09  13.00    0.45 13.00 359.6   1.18 F -23.77    1.5   0.00 -23.77  1065  5288  1065  5288
20191021 0015 3800  -1.84  -1.87   -2.17  2.62 224.6   1.96 F -28.66    0.5   0.00 -28.66   215  5695   215  5695
20191021 0015 4000    nan    nan     nan   nan   nan    nan T -38.66    0.0   0.00 -38.66    11  5018    11  5018
20191021 0015 4200    nan    nan     nan   nan   nan    nan T -33.49    0.2   0.00 -33.49    34  5616    34  5616
20191021 0015 4400    nan    nan     nan   nan   nan    nan T -35.46    0.1   0.00 -35.46    11  4272    11  4272
20191021 0015 4600    nan    nan     nan   nan   nan    nan T -35.26    0.1   0.00 -35.26    18  3917    18  3917
20191021 0015 4800    nan    nan     nan   nan   nan    nan T -40.68    0.0   0.00 -40.68     9  3941     9  3941
20191021 0020    0    nan    nan     nan   nan   nan   3.82 T    nan    nan    nan  21.59     0     0  4747  8635
20191021 0020  200  -3.48  -2.64    9.25  4.37 232.8   3.53 F  -3.07  171.4  15.58  24.33  1038  1142 40066 53687
20191021 0020  400    nan    nan     nan   nan   nan   4.02 T   0.80  417.5   0.00   4.78   194   207 20085 21082
20191021 0020  600    nan    nan     nan   nan   nan   3.92 T  -0.37  318.7   0.00   2.10  1619  1636 15429 15770
20191021 0020  800  -0.12   7.04    1.14  7.04 359.0   3.82 F  -2.75  184.6  16.78   1.54  5619  5769 14731 15167
20191021 0020 1000   0.38   6.68   -1.34  6.69   3.3   2.87 F  -4.57  121.3  11.03  -2.86  7125  7490 10881 11322
20191021 0020 1200   0.75   7.14   -0.60  7.18   6.0   2.04 F  -6.79   72.7   6.61  -2.32  8202  9322 11292 12656
20191021 0020 1400   1.10   7.14   -0.14  7.22   8.7   1.28 F  -9.28   41.0   0.00  -3.43  7758  8441  8782  9532
20191021 0020 1600   1.18   7.52    0.67  7.61   8.9   1.19 F -12.14   21.2   0.00 -10.63  6932  8417  7235  8720
20191021 0020 1800   0.90   8.01    1.82  8.06   6.4   2.14 F -13.32   16.2   1.47 -12.86  3811  9122  3986  9331
20191021 0020 2000   0.56   9.44   -4.71  9.46   3.4   2.67 F -16.10    8.5   0.77 -14.06  1886  9303  2031  9553
20191021 0020 2200   1.23  10.02   -2.79 10.10   7.0   2.36 F -16.91    7.1   0.64 -13.79  2454  8308  2524  8423
20191021 0020 2400   0.66   9.60   -1.79  9.63   3.9   2.65 F -14.30   12.9   1.17 -14.30  2663  7832  2663  7832
20191021 0020 2600  -0.12   9.47   -0.98  9.47 359.2   3.51 F -16.77    7.3   0.66 -16.77   991  7188   991  7188
20191021 0020 2800  -1.16 -19.58   -3.21 19.61 183.4   3.55 F -23.45    1.6   0.14 -23.45   324  7668   324  7668
20191021 0020 3000  11.76  -7.04   -2.58 13.70 120.9   3.45 F -21.26    2.6   0.24 -21.26   237  7073   237  7073
20191021 0020 3200  -1.77  -2.29   -4.05  2.90 217.7   2.90 F -20.20    3.3   0.30 -20.20   310  7816   310  7816
20191021 0020 3400  -0.57  13.33    0.79 13.34 357.5   1.70 F -23.64    1.5   0.00 -23.64   851  5550   851  5550
20191021 0020 3600  -0.07  13.21    0.69 13.21 359.7   1.14 F -24.56    1.2   0.00 -24.56   826  5286   826  5286
20191021 0020 3800    nan    nan     nan   nan   nan    nan T -29.51    0.4   0.00 -29.51   180  5697   180  5697
20191021 0020 4000    nan    nan     nan   nan   nan    nan T -39.04    0.0   0.00 -39.04    17  5017    17  5017
20191021 0020 4200    nan    nan     nan   nan   nan    nan T -32.81    0.2   0.00 -32.81    30  5627    30  5627
20191021 0020 4400    nan    nan     nan   nan   nan    nan T -37.77    0.1   0.00 -37.77     7  4271     7  4271
20191021 0020 4600    nan    nan     nan   nan   nan    nan T -37.68    0.1   0.00 -37.68     9  3917     9  3917
20191021 0020 4800    nan    nan     nan   nan   nan    nan T -38.75    0.0   0.00 -38.75     8  3947     8  3947
20191021 0025    0    nan    nan     nan   nan   nan   4.00 T    nan    nan    nan  20.40     0     0  4357  8649
20191021 0025  200    nan    nan     nan   nan   nan   3.67 T  -1.87  225.8   0.00  24.36  1730  1860 39651 53857
20191021 0025  400   0.01  13.45   -0.16 13.45   0.0   4.11 F   0.29  371.8  33.80   7.41  1190  1213 20123 21215
20191021 0025  600   6.24   3.73   -4.74  7.27  59.2   3.92 F  -0.12  337.9  30.71   1.93  3263  3299 15438 15759
20191021 0025  800   0.05   6.80    0.94  6.80   0.4   3.90 F  -1.99  219.6  19.97   0.34  5492  5585 14808 15159
20191021 0025 1000   0.31   6.58   -1.06  6.59   2.7   2.90 F  -4.24  130.9  11.90  -1.79  6592  6833 11086 11441
20191021 0025 1200   0.76   7.02   -1.14  7.06   6.2   2.01 F  -7.56   60.9   5.54  -4.02  7712  8761 11344 12704
20191021 0025 1400   1.25   7.02   -0.66  7.13  10.1   1.27 F  -9.82   36.2   0.00  -5.39  7172  7858  8700  9504
20191021 0025 1600   1.26   7.30    0.07  7.41   9.8   1.25 F -12.48   19.6   0.00  -9.52  6014  7664  6884  8651
20191021 0025 1800   0.62   7.46   -0.24  7.49   4.8   2.25 F -14.42   12.5   1.14 -12.45  2644  8473  3145  9206
20191021 0025 2000   0.66   6.39   -2.34  6.42   5.9   3.09 F -17.33    6.4   0.58 -14.21  1405  9017  1772  9693
20191021 0025 2200   0.85   7.73    0.16  7.78   6.3   2.63 F -17.38    6.4   0.58 -17.34  2077  8210  2169  8506
20191021 0025 2400   0.24   8.03   -0.62  8.03   1.7   3.33 F -14.98   11.0   1.00 -14.98  1658  7802  1658  7802
20191021 0025 2600  12.59 -23.41    0.40 26.58 151.7   3.69 F -17.67    5.9   0.54 -17.67   574  7222   574  7222
20191021 0025 2800  -9.87 -15.85    3.54 18.67 211.9   3.71 F -22.32    2.0   0.19 -22.32   266  7640   266  7640
20191021 0025 3000  -0.34  -2.18   -3.06  2.20 188.9   2.86 F -20.09    3.4   0.31 -19.88   143  6973   185  7049
20191021 0025 3200   0.43  15.18   -0.25 15.18   1.6   3.02 F -27.22    0.7   0.06 -24.27   245  7707   308  7823
20191021 0025 3400  -0.28  13.23    0.23 13.23 358.8   1.82 F -26.19    0.8   0.00 -26.19   699  5534   699  5534
20191021 0025 3600  -0.32  12.96    0.97 12.96 358.6   1.35 F -27.68    0.6   0.00 -27.68   492  5271   492  5271
20191021 0025 3800    nan    nan     nan   nan   nan    nan T -29.21    0.4   0.00 -29.21   103  5698   103  5698
20191021 0025 4000    nan    nan     nan   nan   nan    nan T -39.37    0.0   0.00 -39.37    14  5028    14  5028
20191021 0025 4200    nan    nan     nan   nan   nan    nan T -35.94    0.1   0.00 -35.94    25  5637    25  5637
20191021 0025 4400    nan    nan     nan   nan   nan    nan T -40.50    0.0   0.00 -40.50    11  4263    11  4263
20191021 0025 4600    nan    nan     nan   nan   nan    nan T -37.07    0.1   0.00 -37.07    16  3911    16  3911
20191021 0025 4800    nan    nan     nan   nan   nan    nan T -37.36    0.1   0.00 -37.36     9  3947     9  3947
20191021 0030    0    nan    nan     nan   nan   nan   4.14 T    nan    nan    nan  24.82     0     0  4238  8635
20191021 0030  200    nan    nan     nan   nan   nan   3.78 T  -5.71   93.3   0.00  23.40   590   605 39254 53564
20191021 0030  400    nan    nan     nan   nan   nan   4.08 T   1.04  441.6   0.00   6.10   949   971 20539 21415
20191021 0030  600    nan    nan     nan   nan   nan   3.92 T  -0.30  324.3   0.00   1.63  2399  2439 15415 15719
20191021 0030  800  -0.08   7.41   -0.91  7.41 359.4   3.86 F  -2.65  188.9  17.17   0.86  5660  5765 14994 15281
20191021 0030 1000   0.31   6.70    0.17  6.71   2.6   2.94 F  -4.16  133.1  12.10  -2.12  5707  5992 10929 11367
20191021 0030 1200   0.93   6.83   -0.34  6.90   7.8   1.99 F  -7.57   60.8   0.00  -1.77  6843  8059 11266 12723
20191021 0030 1400   1.37   6.91    0.16  7.05  11.2   1.19 F  -9.86   35.9   0.00  -5.93  6367  7122  8620  9538
20191021 0030 1600   1.32   7.20    0.41  7.32  10.4   1.43 F -12.60   19.1   0.00 -10.53  5670  7264  6929  8615
20191021 0030 1800   1.02   7.43   -0.58  7.50   7.8   2.56 F -15.33   10.2   0.93 -12.92  2480  8635  2809  9198
20191021 0030 2000   0.50   7.45   -3.80  7.47   3.8   3.11 F -16.22    8.3   0.75 -14.72  1821  9353  1973  9638
20191021 0030 2200   1.02   7.61    0.30  7.68   7.6   2.93 F -16.64    7.5   0.68 -16.16  1737  8374  1803  8491
20191021 0030 2400   4.90   8.64   -2.08  9.94  29.6   3.88 F -15.65    9.5   0.86 -15.65  1080  7807  1080  7807
20191021 0030 2600  -6.89   0.41    1.87  6.90 273.4   3.73 F -17.36    6.4   0.58 -17.36   582  7240   582  7240
20191021 0030 2800  23.27  40.98   -2.09 47.12  29.6   3.74 F -18.76    4.6   0.42 -18.76   248  7650   248  7650
20191021 0030 3000  11.56   5.34   -0.53 12.73  65.2   2.66 F -25.31    1.0   0.09 -25.31   182  7067   182  7067
20191021 0030 3200  -0.36  14.08    0.77 14.09 358.5   3.21 F -26.39    0.8   0.07 -26.39   310  7815   310  7815
20191021 0030 3400  -0.72  13.23    0.21 13.25 356.9   1.59 F -25.02    1.1   0.00 -25.02   695  5578   695  5578
20191021 0030 3600  -0.17  12.82    0.47 12.82 359.2   2.01 F -25.71    0.9   0.08 -25.71   437  5281   437  5281
20191021 0030 3800    nan    nan     nan   nan   nan    nan T -22.41    2.0   0.00 -22.41    82  5707    82  5707
20191021 0030 4000    nan    nan     nan   nan   nan    nan T -34.64    0.1   0.00 -34.64    28  5020    28  5020
20191021 0030 4200    nan    nan     nan   nan   nan    nan T -34.33    0.1   0.00 -34.33    41  5634    41  5634
20191021 0030 4400    nan    nan     nan   nan   nan    nan T -36.45    0.1   0.00 -36.45     9  4262     9  4262
20191021 0030 4600    nan    nan     nan   nan   nan    nan T -41.14    0.0   0.00 -41.14     7  3923     7  3923
20191021 0030 4800    nan    nan     nan   nan   nan    nan T -35.90    0.1   0.00 -35.90    15  3953    15  3953
20191021 0035    0    nan    nan     nan   nan   nan   4.03 T    nan    nan    nan  19.64     5     6  4080  8373
20191021 0035  200    nan    nan     nan   nan   nan   3.86 T  -2.56  192.6   0.00  23.11  1978  2142 38986 53309
20191021 0035  400   0.26  13.40    8.94 13.40   1.1   4.07 F  -0.45  313.2  28.47   5.76   410   431 20514 21448
20191021 0035  600  -4.91  -8.69   -0.26  9.98 209.5   3.95 F  -0.50  309.8  28.16   1.67  2604  2639 15507 15796
20191021 0035  800   4.08   5.85   -1.69  7.13  34.8   3.73 F  -2.74  184.7  16.79   0.40  6063  6204 15029 15341
20191021 0035 1000   0.46   7.01   -1.63  7.02   3.8   2.88 F  -4.09  135.6  12.33  -1.63  6058  6259 11113 11428
20191021 0035 1200   1.15   6.93   -1.03  7.03   9.4   1.96 F  -6.95   70.1   0.00  -2.47  6479  7689 11135 12597
20191021 0035 1400   1.42   6.97   -0.28  7.11  11.6   1.14 F  -9.38   40.0   0.00  -4.46  5968  6634  8724  9502
20191021 0035 1600   1.31   7.32   -0.32  7.44  10.2   1.40 F -11.64   23.8   0.00 -10.30  5443  7102  6922  8705
20191021 0035 1800   1.26   7.48   -2.00  7.59   9.5   2.49 F -13.85   14.3   1.30 -13.50  2587  8325  2930  9131
20191021 0035 2000   3.99   8.42    1.92  9.32  25.4   3.04 F -16.20    8.3   0.76 -15.93  1893  9445  1923  9682
20191021 0035 2200   0.87   7.41   -0.40  7.46   6.7   2.94 F -17.44    6.3   0.57 -17.47  1600  8417  1600  8482
20191021 0035 2400 -31.67 -18.64    0.27 36.75 239.5   3.76 F -16.22    8.3   0.75 -16.22   847  7796   847  7796
20191021 0035 2600  -7.09   0.51    1.18  7.11 274.1   3.62 F -18.17    5.3   0.48 -18.17   533  7250   533  7250
20191021 0035 2800  43.72   0.97    2.87 43.73  88.7   3.32 F -21.33    2.6   0.23 -21.33   216  7689   216  7689
20191021 0035 3000  -2.69  -2.50   -2.89  3.67 227.1   3.79 F -22.17    2.1   0.19 -22.17   142  7066   142  7066
20191021 0035 3200  17.93  10.07   -3.61 20.56  60.7   3.17 F -28.66    0.5   0.04 -28.66   224  7827   224  7827
20191021 0035 3400  -0.79  12.92   -0.11 12.95 356.5   1.96 F -24.37    1.3   0.00 -24.37   619  5572   619  5572
20191021 0035 3600    nan    nan     nan   nan   nan    nan T -29.34    0.4   0.00 -29.34   277  5321   277  5321
20191021 0035 3800    nan    nan     nan   nan   nan    nan T -32.11    0.2   0.00 -32.11    53  5715    53  5715
20191021 0035 4000    nan    nan     nan   nan   nan    nan T -31.33    0.3   0.00 -31.33    27  5007    27  5007
20191021 0035 4200    nan    nan     nan   nan   nan    nan T -34.10    0.1   0.00 -34.10    41  5609    41  5609
20191021 0035 4400    nan    nan     nan   nan   nan    nan T -41.18    0.0   0.00 -41.18     3  4284     3  4284
20191021 0035 4600    nan    nan     nan   nan   nan    nan T -40.04    0.0   0.00 -40.04     7  3919     7  3919
20191021 0035 4800    nan    nan     nan   nan   nan    nan T -47.34    0.0   0.00 -47.34     1  3954     1  3954
20191021 0040    0    nan    nan     nan   nan   nan   4.02 T    nan    nan    nan  22.63     0     0  4192  8595
20191021 0040  200    nan    nan     nan   nan   nan   3.88 T  -1.42  250.8   0.00  23.48  1414  1534 38820 53228
20191021 0040  400    nan    nan     nan   nan   nan   4.09 T   0.27  369.4   0.00   5.36   409   422 20453 21448
20191021 0040  600    nan    nan     nan   nan   nan   3.98 T  -0.74  292.7   0.00   1.73  2655  2683 15527 15786
20191021 0040  800   0.00   7.44   -0.07  7.44   0.0   3.83 F  -2.38  200.6  18.24  -0.04  5522  5618 14948 15281
20191021 0040 1000   0.40   6.69    1.02  6.70   3.4   2.82 F  -4.25  130.5  11.86  -0.88  5714  5930 11110 11446
20191021 0040 1200   1.13   6.64    1.42  6.73   9.7   1.91 F  -7.47   62.2   0.00  -3.28  5999  7082 11147 12627
20191021 0040 1400   1.43   6.95    0.43  7.10  11.6   1.15 F  -9.82   36.2   0.00  -4.37  5282  6009  8726  9555
20191021 0040 1600   1.30   7.12    0.44  7.24  10.3   1.46 F -12.44   19.8   0.00  -8.32  4688  6298  7094  8781
20191021 0040 1800   2.56   7.11   -0.26  7.55  19.8   2.42 F -15.00   11.0   1.00 -13.83  2303  7588  3486  9231
20191021 0040 2000   3.72   7.11    2.60  8.02  27.6   2.96 F -15.66    9.4   0.86 -15.85  1871  8936  2009  9666
20191021 0040 2200   3.88   8.66   -0.49  9.49  24.1   3.25 F -17.85    5.7   0.52 -17.95  1178  8053  1210  8433
20191021 0040 2400  -3.59   0.27   -0.92  3.60 274.2   3.96 F -16.90    7.1   0.64 -16.91   783  7467   812  7738
20191021 0040 2600  -6.59  -0.00   -2.34  6.59 270.0   3.77 F -18.44    5.0   0.45 -18.51   467  7127   467  7240
20191021 0040 2800  -3.06  -1.27    1.00  3.31 247.5   3.20 F -23.48    1.6   0.14 -23.50   148  7624   150  7662
20191021 0040 3000    nan    nan     nan   nan   nan    nan T -27.69    0.6   0.00 -27.69   129  7077   129  7077
20191021 0040 3200  -2.27  12.88    1.25 13.08 350.0   2.09 F -27.90    0.6   0.05 -27.90   437  7789   437  7789
20191021 0040 3400  -0.90  12.68   -0.24 12.72 355.9   1.80 F -27.28    0.6   0.00 -27.28   719  5571   719  5571
