# vol2bird Vertical Profile of Birds (VPB)
# source: WMO:06410,RAD:BX42,PLC:Jabbeke,NOD:bejab,CTY:605,CMT:bejab_scan_v3_V_dBZ
# polar volume input: /tmp/20191027000000.rad.bejab.pvol.dbzh.scanv.pvol.h5
# date   time HGHT    u      v       w     ff    dd  sd_vvp gap dbz     eta   dens   DBZH   n   n_dbz n_all n_dbz_all
20191027 0000    0    nan    nan     nan   nan   nan   1.90 T    nan    nan   0.00  21.58     0     0  8847  9028
20191027 0000  200    nan    nan     nan   nan   nan   1.07 T    nan    nan   0.00  14.27     0     0 15836 16139
20191027 0000  400    nan    nan     nan   nan   nan   0.88 T  -3.85  144.9   0.00   9.60   112   118 13317 13516
20191027 0000  600    nan    nan     nan   nan   nan   0.89 T  -2.35  204.4   0.00   7.92    60    63  8736  8879
20191027 0000  800    nan    nan     nan   nan   nan   1.31 T  -4.17  134.7   0.00   6.56    92   102  9313  9362
20191027 0000 1000    nan    nan     nan   nan   nan   2.04 T  -3.48  157.6   0.00   4.07   162   167  5829  5882
20191027 0000 1200    nan    nan     nan   nan   nan   2.18 T  -4.28  131.1   0.00   3.56   563   573  6953  7078
20191027 0000 1400    nan    nan     nan   nan   nan   1.44 T  -4.64  120.7   0.00   2.06   858   943  5697  6065
20191027 0000 1600    nan    nan     nan   nan   nan   1.18 T  -7.90   57.0   0.00   3.02   881  1312  3695  4632
20191027 0000 1800  20.55   7.91   11.55 22.02  69.0   1.65 F -13.76   14.8   0.00  -1.00   499  1707  2102  4270
20191027 0000 2000  19.11   9.71   20.15 21.44  63.1   2.56 F -18.02    5.6   0.50  -1.06   152  1876  1270  3809
20191027 0000 2200    nan    nan     nan   nan   nan   4.00 T -21.23    2.6   0.00  -3.50    71  1662   923  3434
20191027 0000 2400    nan    nan     nan   nan   nan   3.53 T -17.16    6.8   0.00   0.80    48  1171   731  3160
20191027 0000 2600    nan    nan     nan   nan   nan   2.40 T -16.87    7.2   0.00   4.10    25   929   742  2836
20191027 0000 2800    nan    nan     nan   nan   nan   2.44 T -22.84    1.8   0.00   0.99    12   515   656  2491
20191027 0000 3000    nan    nan     nan   nan   nan   2.24 T -16.40    8.1   0.00   4.35    34   201   694  1785
20191027 0000 3200    nan    nan     nan   nan   nan   1.20 T  -9.73   37.4   0.00   9.57    61   200  1389  2144
20191027 0000 3400    nan    nan     nan   nan   nan   1.20 T -12.36   20.4   0.00   8.37    56   165  1410  1779
20191027 0000 3600    nan    nan     nan   nan   nan   1.11 T -16.39    8.1   0.00   9.51    54   205  1448  1790
20191027 0000 3800    nan    nan     nan   nan   nan   1.27 T -15.33   10.3   0.00   8.90    55   233  1386  1793
20191027 0000 4000    nan    nan     nan   nan   nan   1.46 T -14.93   11.3   0.00   6.31    51   207   733  1072
20191027 0000 4200    nan    nan     nan   nan   nan   1.28 T -16.14    8.6   0.00   8.26    61   235   664  1075
20191027 0000 4400    nan    nan     nan   nan   nan   0.74 T -21.02    2.8   0.00   7.06    23   225   327   718
20191027 0000 4600    nan    nan     nan   nan   nan   0.55 T -17.19    6.7   0.00   9.38     7   154   403   717
20191027 0000 4800    nan    nan     nan   nan   nan   0.65 T -21.36    2.6   0.00   7.80    22   423   471  1077
20191027 0005    0    nan    nan     nan   nan   nan   1.93 T    nan    nan   0.00  20.40     1     1  8736  8981
20191027 0005  200    nan    nan     nan   nan   nan   1.18 T    nan    nan   0.00  16.44    12    12 15846 16173
20191027 0005  400    nan    nan     nan   nan   nan   0.92 T  -2.72  188.1   0.00   9.88    67    67 13363 13485
20191027 0005  600    nan    nan     nan   nan   nan   0.89 T    nan    nan   0.00   8.24     2     2  8761  8888
20191027 0005  800    nan    nan     nan   nan   nan   1.30 T  -0.19  336.3   0.00   7.11    93    93  9286  9377
20191027 0005 1000    nan    nan     nan   nan   nan   2.04 T  -2.66  190.7   0.00   4.99   154   154  5811  5877
20191027 0005 1200    nan    nan     nan   nan   nan   2.20 T  -4.26  131.7   0.00   3.83   608   623  6916  7052
20191027 0005 1400  16.51   8.21   -8.17 18.44  63.6   1.49 F  -5.90   90.3   0.00   1.36   974  1086  5671  6062
20191027 0005 1600    nan    nan     nan   nan   nan   1.03 T  -8.34   51.5   0.00  -0.64  1050  1399  3767  4646
20191027 0005 1800  20.73   8.11   10.24 22.26  68.6   1.48 F -11.94   22.5   0.00  -0.66   774  1790  2450  4277
20191027 0005 2000    nan    nan     nan   nan   nan   2.48 T -14.73   11.8   0.00  -1.61   224  1593  1294  3797
20191027 0005 2200    nan    nan     nan   nan   nan   5.31 T -22.19    2.1   0.00  -0.10    38  1323   608  3412
20191027 0005 2400    nan    nan     nan   nan   nan   4.34 T -24.36    1.3   0.00  -0.33    25  1097   481  3152
20191027 0005 2600    nan    nan     nan   nan   nan   2.28 T -18.37    5.1   0.00   3.07    25  1005   630  2839
20191027 0005 2800    nan    nan     nan   nan   nan   2.43 T -22.87    1.8   0.00   1.86    16   566   635  2483
20191027 0005 3000    nan    nan     nan   nan   nan   1.97 T -18.26    5.3   0.00   6.77    27   316   729  1787
20191027 0005 3200    nan    nan     nan   nan   nan   1.37 T -12.18   21.3   0.00   9.92    76   393  1491  2147
20191027 0005 3400    nan    nan     nan   nan   nan   1.06 T -12.01   22.1   0.00   9.04   106   375  1343  1782
20191027 0005 3600    nan    nan     nan   nan   nan   1.13 T -12.71   18.8   0.00   8.05   135   446  1304  1793
20191027 0005 3800    nan    nan     nan   nan   nan   1.28 T -11.55   24.6   0.00   8.74   171   447  1345  1792
20191027 0005 4000    nan    nan     nan   nan   nan   1.26 T -10.64   30.3   0.00   8.02   118   298   790  1074
20191027 0005 4200    nan    nan     nan   nan   nan   0.84 T -15.68    9.5   0.00   6.63    74   310   723  1078
20191027 0005 4400    nan    nan     nan   nan   nan   0.68 T -19.93    3.6   0.00   4.29    21   250   410   719
20191027 0005 4600    nan    nan     nan   nan   nan   1.04 T -21.93    2.3   0.00   3.69     3   166   374   720
20191027 0005 4800    nan    nan     nan   nan   nan   0.75 T -27.23    0.7   0.00   0.28     8   379   454  1080
20191027 0010    0    nan    nan     nan   nan   nan   2.12 T    nan    nan    nan  20.06     0     0  8260  8569
20191027 0010  200    nan    nan     nan   nan   nan   1.22 T  -3.35  162.5   0.00  15.06    59    59 15688 16006
20191027 0010  400    nan    nan     nan   nan   nan   0.93 T  -6.97   70.6   0.00   8.62    65   119 13300 13523
20191027 0010  600    nan    nan     nan   nan   nan   0.86 T  -4.98  111.7   0.00   7.38    48    48  8770  8842
20191027 0010  800    nan    nan     nan   nan   nan   1.34 T  -3.37  162.0   0.00   5.73   172   172  9311  9339
20191027 0010 1000    nan    nan     nan   nan   nan   2.04 T  -1.61  242.5   0.00   3.76   218   218  5802  5833
20191027 0010 1200    nan    nan     nan   nan   nan   2.23 T  -3.79  146.8   0.00   1.83   629   632  6989  7049
20191027 0010 1400  15.62   7.69   -8.85 17.41  63.8   1.46 F  -3.37  161.8   0.00   1.12  1226  1279  5779  6071
20191027 0010 1600    nan    nan     nan   nan   nan   1.10 T  -6.95   70.9   0.00  -4.27  1375  1704  3857  4661
20191027 0010 1800  20.04   8.68    2.72 21.84  66.6   1.30 F -10.27   33.1   0.00  -4.66  1211  2288  2517  4273
20191027 0010 2000  20.19   8.65    3.18 21.96  66.8   2.62 F -12.65   19.1   1.74  -2.80   508  2356  1166  3827
20191027 0010 2200    nan    nan     nan   nan   nan   5.54 T -14.59   12.2   0.00  -7.64   243  2221   646  3453
20191027 0010 2400    nan    nan     nan   nan   nan   4.54 T -19.23    4.2   0.00  -6.30    87  1949   495  3193
20191027 0010 2600    nan    nan     nan   nan   nan   2.98 T -21.10    2.7   0.00  -0.36    42  1589   580  2853
20191027 0010 2800    nan    nan     nan   nan   nan   3.13 T -21.81    2.3   0.00  -2.09    51  1126   590  2491
20191027 0010 3000    nan    nan     nan   nan   nan   1.65 T -11.38   25.6   0.00   1.01    99   626   809  1778
20191027 0010 3200    nan    nan     nan   nan   nan   1.31 T -11.53   24.7   0.00   6.99   212   663  1375  2147
20191027 0010 3400    nan    nan     nan   nan   nan   0.89 T -10.27   33.0   0.00   5.74   238   546  1278  1792
20191027 0010 3600    nan    nan     nan   nan   nan   1.39 T  -9.36   40.8   0.00   5.25   177   454  1257  1794
20191027 0010 3800    nan    nan     nan   nan   nan   1.39 T  -9.90   36.0   0.00   5.28   245   539  1247  1793
20191027 0010 4000    nan    nan     nan   nan   nan   1.19 T -10.51   31.3   0.00   3.16   200   415   691  1077
20191027 0010 4200    nan    nan     nan   nan   nan   0.87 T -11.48   25.0   0.00   2.89   158   447   559  1079
20191027 0010 4400    nan    nan     nan   nan   nan   1.05 T -12.32   20.6   0.00   2.52    71   291   335   720
20191027 0010 4600    nan    nan     nan   nan   nan   0.58 T  -9.53   39.2   0.00  -2.69    60   436   205   720
20191027 0010 4800    nan    nan     nan   nan   nan    nan T -11.82   23.1   0.00   0.77   125   621   389  1080
20191027 0015    0    nan    nan     nan   nan   nan   2.10 T    nan    nan    nan  22.70     3     3  7924  8192
20191027 0015  200    nan    nan     nan   nan   nan   1.34 T    nan    nan   0.00  13.62    11    11 15586 15985
20191027 0015  400    nan    nan     nan   nan   nan   0.95 T  -7.15   67.8   0.00   7.28    42    72 13109 13511
20191027 0015  600    nan    nan     nan   nan   nan   0.84 T    nan    nan   0.00   5.83    11    22  8661  8864
20191027 0015  800    nan    nan     nan   nan   nan   1.32 T  -2.85  182.4   0.00   3.98   169   169  9351  9419
20191027 0015 1000    nan    nan     nan   nan   nan   1.95 T  -1.41  254.0   0.00   2.19   220   220  5808  5828
20191027 0015 1200  12.68   4.82   -8.83 13.57  69.2   2.28 F  -2.84  182.7  16.61   0.83   799   801  6978  7048
20191027 0015 1400  14.89   7.53   -9.94 16.68  63.2   1.54 F  -4.15  135.3   0.00  -0.98  1171  1309  5796  6073
20191027 0015 1600  19.21   8.02   -1.82 20.82  67.3   1.02 F  -6.93   71.3   0.00  -4.36  1376  1804  3915  4654
20191027 0015 1800  20.05   8.88    1.35 21.93  66.1   1.41 F -10.55   31.0   0.00  -6.31  1106  2416  2400  4278
20191027 0015 2000  19.34   9.61   -0.98 21.60  63.6   2.74 F -11.26   26.3   2.39  -5.83   675  2614  1208  3865
20191027 0015 2200    nan    nan     nan   nan   nan   3.91 T -16.19    8.4   0.00  -9.39   301  2511   726  3474
20191027 0015 2400    nan    nan     nan   nan   nan   4.66 T -22.34    2.1   0.00  -6.03   115  2096   438  3169
20191027 0015 2600    nan    nan     nan   nan   nan   3.65 T -22.97    1.8   0.00  -3.68    70  1595   503  2848
20191027 0015 2800    nan    nan     nan   nan   nan   1.76 T -24.05    1.4   0.00  -2.90    55  1380   623  2504
