# vol2bird Vertical Profile of Birds (VPB)
# source: WMO:06410,RAD:BX42,PLC:Jabbeke,NOD:bejab,CTY:605,CMT:bejab_scan_v3_V_dBZ
# polar volume input: /tmp/20191021000000.rad.bejab.pvol.dbzh.scanv.pvol.h5
# date   time HGHT    u      v       w     ff    dd  sd_vvp gap dbz     eta   dens   DBZH   n   n_dbz n_all n_dbz_all
20191021 0010 1000    nan    nan     nan   nan   nan   1.62 T    nan    nan   0.00  29.79     0     0  5967  6067
20191021 0010 1200    nan    nan     nan   nan   nan   1.91 T    nan    nan   0.00  29.72     0     0  7031  7120
20191021 0010 1400    nan    nan     nan   nan   nan   2.26 T    nan    nan    nan  30.44     2    12  5843  5948
20191021 0010 1600    nan    nan     nan   nan   nan   2.31 T    nan    nan    nan  30.29     5    16  4288  4557
20191021 0010 1800    nan    nan     nan   nan   nan   2.10 T    nan    nan    nan  32.45    11    12  3902  4230
20191021 0010 2000    nan    nan     nan   nan   nan   2.17 T    nan    nan    nan  34.70     0     1  3602  3884
20191021 0010 2200    nan    nan     nan   nan   nan   2.20 T  -7.73   59.3   0.00  34.03    38   105  3288  3532
20191021 0010 2400    nan    nan     nan   nan   nan   2.10 T -19.29    4.1   0.00  26.57     4    63  2863  3195
20191021 0010 2600    nan    nan     nan   nan   nan   1.80 T   -inf    0.0   0.00  22.04     0    78  2335  2858
20191021 0010 2800    nan    nan     nan   nan   nan   1.62 T    nan    nan   0.00  21.45     0    21  2282  2504
20191021 0010 3000    nan    nan     nan   nan   nan   1.59 T    nan    nan   0.00  20.76     0     0  1659  1781
20191021 0010 3200    nan    nan     nan   nan   nan   1.57 T    nan    nan   0.00  18.64     1     1  1855  2140
20191021 0010 3400    nan    nan     nan   nan   nan   1.35 T    nan    nan   0.00  16.98     4    11  1519  1790
20191021 0010 3600    nan    nan     nan   nan   nan   1.20 T -21.34    2.6   0.00  16.18     4   102  1290  1786
20191021 0010 3800    nan    nan     nan   nan   nan   1.18 T -18.28    5.2   0.00  15.20     6   128  1298  1791
20191021 0010 4000    nan    nan     nan   nan   nan   1.20 T    nan    nan   0.00  14.32     0    18   863  1071
20191021 0010 4200    nan    nan     nan   nan   nan   1.17 T   -inf    0.0   0.00  14.64     0    46   796  1061
20191021 0010 4400    nan    nan     nan   nan   nan   1.10 T   -inf    0.0   0.00  14.34     0    37   503   708
20191021 0010 4600    nan    nan     nan   nan   nan   1.47 T   -inf    0.0   0.00  12.79     0   116   392   720
20191021 0010 4800    nan    nan     nan   nan   nan   1.50 T   -inf    0.0   0.00  12.05     0   130   622  1080
20191021 0015    0    nan    nan     nan   nan   nan   1.36 T    nan    nan   0.00  32.10     0     0  9620  9769
20191021 0015  200    nan    nan     nan   nan   nan   1.42 T    nan    nan   0.00  30.29     0     0 15763 16233
20191021 0015  400    nan    nan     nan   nan   nan   1.31 T    nan    nan   0.00  29.68     0     0 13303 13519
20191021 0015  600    nan    nan     nan   nan   nan   1.21 T    nan    nan   0.00  29.81     0     0  8762  8864
20191021 0015  800    nan    nan     nan   nan   nan   1.71 T    nan    nan   0.00  29.55     0     0  9422  9558
20191021 0015 1000    nan    nan     nan   nan   nan   1.68 T    nan    nan   0.00  29.94     0     0  6012  6068
20191021 0015 1200    nan    nan     nan   nan   nan   1.93 T    nan    nan   0.00  29.81     0     0  7004  7124
20191021 0015 1400    nan    nan     nan   nan   nan   2.21 T    nan    nan    nan  29.85     0     0  5866  5971
20191021 0015 1600    nan    nan     nan   nan   nan   2.28 T    nan    nan    nan  30.22     1     1  4428  4561
20191021 0015 1800    nan    nan     nan   nan   nan   2.08 T    nan    nan    nan  32.70     7     9  3875  4211
20191021 0015 2000    nan    nan     nan   nan   nan   2.04 T    nan    nan    nan  34.45     6    11  3558  3884
20191021 0015 2200    nan    nan     nan   nan   nan   2.11 T -12.27   20.8   0.00  33.98    25    75  3336  3577
20191021 0015 2400    nan    nan     nan   nan   nan   2.02 T -14.96   11.2   0.00  26.64     8    58  2892  3222
20191021 0015 2600    nan    nan     nan   nan   nan   1.79 T -27.68    0.6   0.00  21.82     0    93  2372  2853
20191021 0015 2800    nan    nan     nan   nan   nan   1.68 T   -inf    0.0   0.00  21.53     0    30  2206  2498
20191021 0015 3000    nan    nan     nan   nan   nan   1.59 T    nan    nan   0.00  20.22     0     0  1584  1784
20191021 0015 3200    nan    nan     nan   nan   nan   1.47 T    nan    nan   0.00  19.07     2    13  1733  2147
20191021 0015 3400    nan    nan     nan   nan   nan   1.38 T -20.65    3.0   0.00  18.39     1    26  1411  1782
20191021 0015 3600    nan    nan     nan   nan   nan   1.36 T -19.89    3.6   0.00  16.57     5    83  1277  1789
20191021 0015 3800    nan    nan     nan   nan   nan   1.06 T -18.45    5.0   0.00  16.67     5   163  1212  1782
20191021 0015 4000    nan    nan     nan   nan   nan   1.15 T    nan    nan   0.00  16.86     0    10   784  1074
20191021 0015 4200    nan    nan     nan   nan   nan   1.34 T -17.03    7.0   0.00  16.06     5    82   746  1075
20191021 0015 4400    nan    nan     nan   nan   nan   1.36 T   -inf    0.0   0.00  14.98     0    67   483   716
20191021 0015 4600    nan    nan     nan   nan   nan    nan T   -inf    0.0   0.00  14.27     0   154   450   717
20191021 0015 4800    nan    nan     nan   nan   nan   1.54 T   -inf    0.0   0.00  12.67     0   202   644  1077
20191021 0035    0    nan    nan     nan   nan   nan   1.72 T    nan    nan   0.00  30.39     0     0  8805  9381
20191021 0035  200    nan    nan     nan   nan   nan   1.56 T    nan    nan   0.00  28.83     0     0 15591 16204
20191021 0035  400    nan    nan     nan   nan   nan   1.49 T    nan    nan   0.00  28.48     0     0 13258 13529
20191021 0035  600    nan    nan     nan   nan   nan   1.38 T    nan    nan   0.00  28.43     0     0  8839  8910
20191021 0035  800    nan    nan     nan   nan   nan   1.96 T    nan    nan   0.00  27.96     7     7  9465  9615
20191021 0035 1000    nan    nan     nan   nan   nan   2.12 T    nan    nan    nan  28.08     0     0  5999  6047
20191021 0035 1200    nan    nan     nan   nan   nan   2.06 T    nan    nan    nan  27.94     0     0  7004  7099
20191021 0035 1400    nan    nan     nan   nan   nan   2.20 T    nan    nan    nan  27.30     0     0  5838  6038
20191021 0035 1600    nan    nan     nan   nan   nan   2.17 T    nan    nan    nan  27.80     0     0  4418  4576
20191021 0035 1800    nan    nan     nan   nan   nan   1.96 T    nan    nan   0.00  31.03     0     0  3783  4175
20191021 0035 2000    nan    nan     nan   nan   nan   1.66 T    nan    nan   0.00  33.44     0     1  3314  3740
20191021 0035 2200    nan    nan     nan   nan   nan   1.51 T -11.75   23.5   0.00  29.58     9    29  3133  3461
20191021 0035 2400    nan    nan     nan   nan   nan   1.50 T  -7.45   63.3   0.00  23.07    21    57  2559  3204
20191021 0035 2600    nan    nan     nan   nan   nan   1.57 T  -9.03   43.9   0.00  21.79    37   210  2050  2826
20191021 0035 2800    nan    nan     nan   nan   nan   1.40 T  -9.81   36.7   0.00  19.52    58   228  1795  2483
20191021 0035 3000    nan    nan     nan   nan   nan   1.22 T -21.24    2.6   0.00  18.47     9   155  1177  1789
20191021 0035 3200    nan    nan     nan   nan   nan   1.11 T -27.59    0.6   0.00  18.25     2   289  1278  2153
20191021 0035 3400    nan    nan     nan   nan   nan   1.08 T -26.25    0.8   0.00  16.55     3   301   938  1786
20191021 0035 3600    nan    nan     nan   nan   nan   1.30 T   -inf    0.0   0.00  17.75     0   411   861  1776
20191021 0035 3800    nan    nan     nan   nan   nan    nan T -28.03    0.6   0.00  16.87     6   478   805  1783
20191021 0035 4000    nan    nan     nan   nan   nan    nan T -28.19    0.5   0.00  12.87     5   343   400  1077
20191021 0035 4200    nan    nan     nan   nan   nan    nan T -33.75    0.1   0.00  11.67     0   448   372  1077
20191021 0035 4400    nan    nan     nan   nan   nan    nan T   -inf    0.0   0.00   9.81     0   330   229   718
20191021 0035 4600    nan    nan     nan   nan   nan    nan T   -inf    0.0   0.00  12.91     0   340   285   719
20191021 0035 4800    nan    nan     nan   nan   nan    nan T   -inf    0.0   0.00  12.41     0   535   342  1077
20191021 0040    0    nan    nan     nan   nan   nan   1.99 T    nan    nan   0.00  30.36     0     0  8494  9124
20191021 0040  200    nan    nan     nan   nan   nan   1.74 T    nan    nan   0.00  27.97     0     0 15297 16134
20191021 0040  400    nan    nan     nan   nan   nan   1.45 T    nan    nan   0.00  27.36     0     0 13143 13472
20191021 0040  600    nan    nan     nan   nan   nan   1.38 T    nan    nan   0.00  26.53     0     0  8705  8894
20191021 0040  800    nan    nan     nan   nan   nan   1.93 T    nan    nan   0.00  26.67     0     0  9503  9607
20191021 0040 1000    nan    nan     nan   nan   nan   2.11 T    nan    nan    nan  26.08     0     0  5957  6011
20191021 0040 1200    nan    nan     nan   nan   nan   1.97 T    nan    nan   0.00  26.13     0     0  6973  7071
20191021 0040 1400    nan    nan     nan   nan   nan   2.11 T    nan    nan    nan  25.81     0     0  5771  6001
20191021 0040 1600    nan    nan     nan   nan   nan   2.17 T    nan    nan    nan  25.30     0     2  4283  4565
20191021 0040 1800    nan    nan     nan   nan   nan   2.17 T -22.77    1.9   0.00  30.02     1    30  3690  4161
20191021 0040 2000    nan    nan     nan   nan   nan   1.86 T -11.01   27.9   0.00  31.60     6    34  3218  3795
20191021 0040 2200    nan    nan     nan   nan   nan   1.51 T  -6.65   76.1   0.00  27.44    16    38  2954  3499
20191021 0040 2400    nan    nan     nan   nan   nan   1.49 T -12.65   19.1   0.00  20.90    24   155  2475  3202
20191021 0040 2600    nan    nan     nan   nan   nan   1.39 T -11.66   24.0   0.00  20.32    49   329  1980  2826
20191021 0040 2800    nan    nan     nan   nan   nan   1.37 T -13.38   16.1   0.00  18.73    31   210  1671  2479
20191021 0040 3000    nan    nan     nan   nan   nan   1.32 T -20.77    2.9   0.00  16.45    17   162  1067  1777
20191021 0040 3200    nan    nan     nan   nan   nan   1.19 T -27.06    0.7   0.00  15.73     4   353  1029  2148
20191021 0040 3400    nan    nan     nan   nan   nan    nan T -25.36    1.0   0.00  14.35     4   411   740  1795
20191021 0040 3600    nan    nan     nan   nan   nan    nan T -21.37    2.6   0.00  14.86     8   571   733  1795
20191021 0040 3800    nan    nan     nan   nan   nan    nan T -27.69    0.6   0.00  14.74     4   594   646  1776
20191021 0040 4000    nan    nan     nan   nan   nan    nan T -31.81    0.2   0.00   9.59     4   387   354  1073
20191021 0040 4200    nan    nan     nan   nan   nan    nan T -38.80    0.0   0.00   9.20     3   477   319  1077
20191021 0040 4400    nan    nan     nan   nan   nan    nan T -35.10    0.1   0.00   7.74     3   372   183   714
20191021 0040 4600    nan    nan     nan   nan   nan    nan T -37.02    0.1   0.00   7.02     1   400   233   713
20191021 0040 4800    nan    nan     nan   nan   nan    nan T -30.40    0.3   0.00   3.51     4   652   271  1073
20191021 0045    0    nan    nan     nan   nan   nan   2.26 T    nan    nan    nan  29.43     0     0  8436  9057
20191021 0045  200    nan    nan     nan   nan   nan   1.83 T    nan    nan   0.00  27.31     0     0 14941 16107
20191021 0045  400    nan    nan     nan   nan   nan   1.44 T    nan    nan   0.00  26.68     0     0 13016 13475
20191021 0045  600    nan    nan     nan   nan   nan   1.33 T    nan    nan   0.00  25.34     0     0  8637  8826
20191021 0045  800    nan    nan     nan   nan   nan   1.89 T    nan    nan   0.00  25.70     0     0  9379  9607
20191021 0045 1000    nan    nan     nan   nan   nan   2.06 T    nan    nan    nan  24.43     0     0  5934  6024
20191021 0045 1200    nan    nan     nan   nan   nan   1.89 T    nan    nan   0.00  24.78     0     0  6855  7038
20191021 0045 1400    nan    nan     nan   nan   nan   2.16 T    nan    nan    nan  24.67     0     1  5687  6008
20191021 0045 1600    nan    nan     nan   nan   nan   2.24 T  -6.93   71.4   0.00  24.34    12    32  4193  4546
20191021 0045 1800    nan    nan     nan   nan   nan   2.47 T -15.88    9.1   0.00  27.63     6   105  3388  4147
20191021 0045 2000    nan    nan     nan   nan   nan   2.00 T -17.93    5.7   0.00  31.06     7   126  3130  3844
20191021 0045 2200    nan    nan     nan   nan   nan   1.78 T -21.25    2.6   0.00  27.48     4    85  2936  3508
20191021 0045 2400    nan    nan     nan   nan   nan   1.63 T -15.75    9.3   0.00  20.44    13   152  2304  3157
20191021 0045 2600    nan    nan     nan   nan   nan   1.41 T -15.82    9.2   0.00  19.49    33   357  1747  2799
20191021 0045 2800    nan    nan     nan   nan   nan   1.41 T -14.63   12.1   0.00  17.26    34   343  1491  2476
20191021 0045 3000    nan    nan     nan   nan   nan   1.26 T -17.27    6.6   0.00  15.70    37   372   949  1783
20191021 0045 3200    nan    nan     nan   nan   nan   1.06 T -26.37    0.8   0.00  14.44     9   628   952  2138
20191021 0045 3400    nan    nan     nan   nan   nan   1.14 T -28.28    0.5   0.00  13.11     3   560   673  1786
20191021 0045 3600    nan    nan     nan   nan   nan   1.24 T -28.56    0.5   0.00  13.61     5   674   634  1784
20191021 0045 3800    nan    nan     nan   nan   nan   1.44 T -26.03    0.9   0.00  12.11    13   775   573  1785
20191021 0045 4000    nan    nan     nan   nan   nan    nan T -27.27    0.7   0.00   9.58     1   485   281  1078
20191021 0045 4200    nan    nan     nan   nan   nan    nan T   -inf    0.0   0.00   9.81     0   504   248  1074
20191021 0045 4400    nan    nan     nan   nan   nan    nan T -36.95    0.1   0.00   8.35     1   394   145   713
20191021 0045 4600    nan    nan     nan   nan   nan    nan T   -inf    0.0   0.00   9.52     0   368   152   707
20191021 0045 4800    nan    nan     nan   nan   nan    nan T -30.65    0.3   0.00   6.31     4   633   226  1074
20191021 0050    0    nan    nan     nan   nan   nan   2.37 T    nan    nan    nan  29.18     0     0  8244  8931
20191021 0050  200    nan    nan     nan   nan   nan   1.82 T    nan    nan   0.00  25.68     1     1 14985 16180
20191021 0050  400    nan    nan     nan   nan   nan   1.39 T    nan    nan   0.00  25.00     9     9 12937 13516
20191021 0050  600    nan    nan     nan   nan   nan   1.30 T    nan    nan   0.00  22.51     0     0  8617  8869
20191021 0050  800    nan    nan     nan   nan   nan   1.91 T    nan    nan   0.00  24.57     5    13  9222  9617
20191021 0050 1000    nan    nan     nan   nan   nan   2.07 T  -3.58  154.0   0.00  20.72    35    36  5928  6029
20191021 0050 1200    nan    nan     nan   nan   nan   1.86 T -15.17   10.7   0.00  23.62     7    64  6633  7035
20191021 0050 1400    nan    nan     nan   nan   nan   2.11 T  -4.70  119.2   0.00  22.23    45    83  5592  5995
20191021 0050 1600    nan    nan     nan   nan   nan   2.20 T -18.08    5.5   0.00  21.49    11   114  3873  4501
20191021 0050 1800    nan    nan     nan   nan   nan   2.32 T  -7.14   68.0   0.00  26.67    69   241  3252  4176
20191021 0050 2000    nan    nan     nan   nan   nan   2.09 T -14.30   13.1   0.00  28.24    30   332  2873  3869
20191021 0050 2200    nan    nan     nan   nan   nan   1.80 T -23.30    1.6   0.00  26.09     2   246  2668  3549
20191021 0050 2400    nan    nan     nan   nan   nan   1.68 T -12.44   20.1   0.00  19.69    47   356  2174  3193
20191021 0050 2600    nan    nan     nan   nan   nan   1.49 T -15.00   11.1   0.00  18.18    52   556  1675  2843
20191021 0050 2800    nan    nan     nan   nan   nan   1.52 T -12.04   22.0   0.00  14.61    84   488  1357  2484
20191021 0050 3000    nan    nan     nan   nan   nan   1.43 T -19.03    4.4   0.00  13.45    28   313   831  1774
20191021 0050 3200    nan    nan     nan   nan   nan   1.10 T -26.46    0.8   0.00  13.44     7   616   753  2145
20191021 0050 3400    nan    nan     nan   nan   nan    nan T -47.35    0.0   0.00  12.51     1   609   544  1782
20191021 0050 3600    nan    nan     nan   nan   nan    nan T -30.76    0.3   0.00  12.43     2   749   524  1790
20191021 0050 3800    nan    nan     nan   nan   nan    nan T -29.06    0.4   0.00  10.10    10   791   425  1793
20191021 0050 4000    nan    nan     nan   nan   nan    nan T -27.78    0.6   0.00   4.70     5   548   183  1077
20191021 0050 4200    nan    nan     nan   nan   nan    nan T -38.24    0.1   0.00   3.84     2   590   152  1076
20191021 0050 4400    nan    nan     nan   nan   nan    nan T -30.96    0.3   0.00   3.44     2   489    73   719
20191021 0050 4600    nan    nan     nan   nan   nan    nan T -19.22    4.2   0.00   7.10     7   441   172   719
20191021 0050 4800    nan    nan     nan   nan   nan    nan T -21.71    2.4   0.00   5.00    16   779   173  1080
20191021 0055    0    nan    nan     nan   nan   nan   2.55 T    nan    nan    nan  30.10     0     0  8001  8923
20191021 0055  200    nan    nan     nan   nan   nan   1.78 T    nan    nan   0.00  26.38     0     0 14754 16184
20191021 0055  400    nan    nan     nan   nan   nan   1.20 T  -8.17   53.6   0.00  23.35    25    59 12897 13483
20191021 0055  600    nan    nan     nan   nan   nan   1.31 T  -6.17   84.9   0.00  20.08    80   106  8700  8905
20191021 0055  800    nan    nan     nan   nan   nan   1.92 T  -5.02  110.6   0.00  23.38    25    35  9220  9620
20191021 0055 1000    nan    nan     nan   nan   nan   1.96 T -13.24   16.7   0.00  19.49    26    91  5713  6033
20191021 0055 1200    nan    nan     nan   nan   nan   1.87 T  -4.75  117.7   0.00  20.93    63    90  6709  7017
20191021 0055 1400    nan    nan     nan   nan   nan   2.15 T -12.57   19.5   0.00  21.72    22   109  5377  5974
20191021 0055 1600    nan    nan     nan   nan   nan   2.17 T  -7.15   67.8   0.00  18.18   115   184  3892  4478
20191021 0055 1800    nan    nan     nan   nan   nan   2.30 T -12.66   19.0   0.00  24.87    67   305  3138  4212
20191021 0055 2000    nan    nan     nan   nan   nan   2.10 T -18.23    5.3   0.00  28.24    20   389  2697  3884
20191021 0055 2200    nan    nan     nan   nan   nan   1.86 T -12.56   19.5   0.00  23.82    55   326  2596  3548
20191021 0055 2400    nan    nan     nan   nan   nan   1.66 T -15.47   10.0   0.00  16.73    79   469  2065  3208
20191021 0055 2600    nan    nan     nan   nan   nan   1.50 T -13.19   16.9   0.00  16.93    86   663  1617  2855
20191021 0055 2800    nan    nan     nan   nan   nan   1.65 T -16.14    8.5   0.00  13.25    39   527  1313  2498
20191021 0055 3000    nan    nan     nan   nan   nan   1.73 T -23.36    1.6   0.00  10.29    13   374   734  1779
20191021 0055 3200    nan    nan     nan   nan   nan   1.30 T -27.85    0.6   0.00  11.25     7   615   648  2147
20191021 0055 3400    nan    nan     nan   nan   nan   1.17 T -36.39    0.1   0.00  11.18     2   622   469  1791
20191021 0055 3600    nan    nan     nan   nan   nan    nan T -23.10    1.7   0.00  11.80     6   782   423  1786
20191021 0055 3800    nan    nan     nan   nan   nan   1.21 T -22.93    1.8   0.00  11.50    14   868   393  1783
20191021 0055 4000    nan    nan     nan   nan   nan    nan T -23.41    1.6   0.00   5.86    13   612   184  1076
20191021 0055 4200    nan    nan     nan   nan   nan    nan T -22.26    2.1   0.00   6.43    10   677   161  1078
20191021 0055 4400    nan    nan     nan   nan   nan    nan T -42.52    0.0   0.00   5.58     1   504    74   720
20191021 0055 4600    nan    nan     nan   nan   nan    nan T -33.02    0.2   0.00   5.91     3   478   145   720
20191021 0055 4800    nan    nan     nan   nan   nan    nan T -24.30    1.3   0.00  -2.19    10   803   140  1080
20191021 0100    0    nan    nan     nan   nan   nan   2.71 T    nan    nan    nan  30.45     0     0  8045  9071
20191021 0100  200    nan    nan     nan   nan   nan   1.84 T    nan    nan   0.00  23.22     4     4 14696 16214
20191021 0100  400    nan    nan     nan   nan   nan   1.14 T  -5.62   96.3   0.00  21.99    71   151 12847 13506
20191021 0100  600    nan    nan     nan   nan   nan   1.38 T  -4.13  135.9   0.00  20.39    12    74  8518  8866
20191021 0100  800    nan    nan     nan   nan   nan   1.99 T  -7.32   65.1   0.00  21.47    68   138  9252  9605
20191021 0100 1000    nan    nan     nan   nan   nan   1.89 T -14.66   12.0   0.00  19.94     4    49  5764  5981
20191021 0100 1200    nan    nan     nan   nan   nan   1.83 T  -6.60   76.9   0.00  19.26    75   125  6726  7043
20191021 0100 1400    nan    nan     nan   nan   nan   2.11 T  -5.54   98.3   0.00  19.56   235   317  5515  5946
20191021 0100 1600    nan    nan     nan   nan   nan   2.11 T  -6.38   80.9   0.00  17.15   243   325  3918  4524
20191021 0100 1800    nan    nan     nan   nan   nan   2.21 T -10.24   33.2   0.00  19.55   154   483  3187  4191
20191021 0100 2000    nan    nan     nan   nan   nan   2.03 T -15.85    9.1   0.00  25.35    65   592  2696  3900
20191021 0100 2200    nan    nan     nan   nan   nan   1.84 T -27.08    0.7   0.00  22.89     7   522  2476  3560
20191021 0100 2400    nan    nan     nan   nan   nan   1.54 T -29.18    0.4   0.00  16.26     3   569  2027  3222
20191021 0100 2600    nan    nan     nan   nan   nan   1.52 T -20.62    3.0   0.00  14.49    27   653  1479  2870
20191021 0100 2800    nan    nan     nan   nan   nan   1.65 T -16.78    7.4   0.00  13.44    42   558  1280  2508
20191021 0100 3000    nan    nan     nan   nan   nan   1.57 T -22.49    2.0   0.00   9.37    13   430   720  1788
20191021 0100 3200    nan    nan     nan   nan   nan   1.45 T -18.15    5.4   0.00   8.42    18   696   583  2154
20191021 0100 3400    nan    nan     nan   nan   nan   1.53 T -23.06    1.7   0.00   7.46    13   680   424  1795
20191021 0100 3600    nan    nan     nan   nan   nan   1.40 T -26.58    0.8   0.00   8.62     7   768   457  1798
20191021 0100 3800    nan    nan     nan   nan   nan   1.31 T -21.72    2.4   0.00   8.95    25   889   431  1797
20191021 0100 4000    nan    nan     nan   nan   nan    nan T -27.60    0.6   0.00   7.20     7   466   205  1078
