# vol2bird Vertical Profile of Birds (VPB)
# source: WMO:06410,RAD:BX42,PLC:Jabbeke,NOD:bejab,CTY:605,CMT:bejab_scan_v3_V_dBZ
# polar volume input: /tmp/20191028000000.rad.bejab.pvol.dbzh.scanv.pvol.h5
# date   time HGHT    u      v       w     ff    dd  sd_vvp gap dbz     eta   dens   DBZH   n   n_dbz n_all n_dbz_all
20191028 0000    0    nan    nan     nan   nan   nan   3.32 T  -2.97  177.4   0.00  25.00   399   632  3459  4353
20191028 0000  200  -5.11  -3.45  -42.12  6.17 235.9   4.03 F  -3.23  167.2  15.20   8.39  2004  5652  6074 12792
20191028 0000  400  -6.61  -2.99   10.35  7.25 245.6   4.37 F  -4.37  128.5  11.69  -3.52  3170  9517  3859 11342
20191028 0000  600  -4.26  -1.59    5.12  4.55 249.5   3.92 F  -6.00   88.3   8.03  -5.49  1740  6340  1996  6753
20191028 0000  800  -4.27  -1.91   -2.33  4.68 246.0   4.13 F  -7.23   66.6   6.05  -6.43  1722  7195  1880  7728
20191028 0000 1000  -2.54  -1.26   -0.63  2.83 243.6   3.62 F  -8.12   54.2   4.93  -7.71  1061  4356  1144  4741
20191028 0000 1200  -1.60  -1.95   -4.61  2.52 219.4   3.07 F -12.53   19.6   1.79 -12.18  1027  5770  1175  6180
20191028 0000 1400  -0.75  -1.26    2.29  1.47 210.8   3.29 F -11.11   27.3   2.48 -11.11   876  5308   876  5311
20191028 0000 1600  -0.10  -0.80    3.90  0.81 186.8   3.04 F -15.44   10.0   0.91 -15.44   344  4255   344  4255
20191028 0000 1800   0.06  -1.04    5.66  1.04 176.9   2.52 F -17.95    5.6   0.51 -17.95   174  4047   174  4047
20191028 0000 2000    nan    nan     nan   nan   nan    nan T -20.34    3.3   0.00 -20.34   147  3668   147  3668
20191028 0000 2200   0.86   0.65   -0.32  1.08  52.9   1.19 F -21.20    2.7   0.00 -20.42   192  3255   276  3352
20191028 0000 2400   1.31   1.17    0.28  1.76  48.3   1.07 F -24.31    1.3   0.00 -24.06   179  3077   237  3152
20191028 0000 2600   2.04  -0.02    0.16  2.04  90.5   1.47 F -13.07   17.3   0.00 -13.07   173  2841   174  2842
20191028 0000 2800    nan    nan     nan   nan   nan    nan T -23.65    1.5   0.00 -23.71   110  2449   110  2480
