radar,datetime,height,u,v,w,ff,dd,sd_vvp,gap,dbz,eta,dens,DBZH,n,n_dbz,n_all,n_dbz_all,lat,lon,day,sunrise,sunset
KBGM,2016-09-02T00:06:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:06:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:06:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,400,-0.56,-13.49,-23.61,13.51,182.4,3.83,FALSE,13.43,476.5,43.31818181818182,13.58,9318,9646,21570,22330,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,600,-1.09,-13.5,-47.88,13.54,184.6,3.66,FALSE,14.52,611.5,55.59090909090909,14.31,41402,42825,56426,58244,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,800,-1.18,-13.8,-26.31,13.85,184.9,3.65,FALSE,12.63,396.4,36.03636363636363,12.7,30809,31760,38954,40162,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,1000,-0.36,-13.17,-14.84,13.18,181.6,3.53,FALSE,11.64,315.5,28.681818181818183,11.69,31520,32131,34821,35523,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,1200,-1.21,-13.24,-4.09,13.3,185.2,3.8,FALSE,9.12,176.4,16.036363636363635,8.95,17613,18236,19886,20571,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,1400,-1.85,-14,2.41,14.13,187.5,4.03,FALSE,5.01,68.5,6.2272727272727275,5.19,15913,16398,18935,19501,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,1600,-1.98,-13.44,13.78,13.58,188.4,3.51,FALSE,1.25,28.8,2.618181818181818,1.61,5760,5896,7698,7864,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,1800,-1.28,-11.58,21.07,11.65,186.3,2.6,FALSE,-2.63,11.8,1.0727272727272728,-2.63,4595,4854,7535,7846,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,2000,-0.67,-11.14,23.22,11.17,183.5,1.89,FALSE,-6,5.4,0,-6.62,1412,1440,4283,4409,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,2200,NaN,NaN,NaN,NaN,NaN,2.23,TRUE,-10.45,2,0.18181818181818182,-11.15,340,340,3366,3402,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,2400,NaN,NaN,NaN,NaN,NaN,2.09,TRUE,NaN,NaN,NaN,-13.9,5,5,676,684,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:16:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,400,-1.37,-14.59,-7.01,14.66,185.4,3.31,FALSE,16.02,864.8,78.61818181818181,15.79,10798,10980,21824,22266,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,600,-2.02,-14.5,-37.48,14.64,188,3.1,FALSE,17.17,1125.6,102.32727272727271,17.02,41103,41842,57414,58462,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,800,-2.5,-15.04,-20.92,15.25,189.4,3.04,FALSE,16.39,941.9,85.62727272727273,16.41,36065,36538,40042,40579,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,1000,-2.41,-14.36,-15.68,14.56,189.5,3.26,FALSE,14.64,629.2,57.2,14.65,34578,35058,34898,35394,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,1200,-2.97,-14.46,-9.45,14.76,191.6,3.59,FALSE,11.84,330.4,30.036363636363635,11.84,19828,20335,20042,20550,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,1400,-2.92,-14.9,4.68,15.19,191.1,3.92,FALSE,7.67,126.4,11.490909090909092,7.69,18132,18690,18850,19439,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,1600,-2.25,-14.1,14.71,14.28,189.1,3.69,FALSE,3.06,43.7,3.972727272727273,3.13,7049,7225,7657,7851,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,1800,-1.25,-12.08,23.14,12.15,185.9,3.11,FALSE,0.02,21.7,1.9727272727272727,-0.04,5336,5701,7430,7912,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,2000,-0.65,-11.14,17.87,11.16,183.3,2.25,FALSE,-3.95,8.7,0.7909090909090909,-4.3,1397,1433,4282,4443,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,2200,NaN,NaN,NaN,NaN,NaN,2.08,TRUE,-7.26,4.1,0.3727272727272727,-8.18,351,351,3390,3450,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,2400,NaN,NaN,NaN,NaN,NaN,2.18,TRUE,NaN,NaN,NaN,-10.49,16,16,686,698,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:26:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,400,-1.77,-14.71,31.74,14.82,186.8,3.25,FALSE,16.72,1015.7,92.33636363636364,16.46,6506,6588,22040,22404,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,600,-2.04,-14.31,-68.69,14.46,188.1,2.94,FALSE,18.09,1392.3,126.57272727272726,17.91,40823,41360,57556,58400,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,800,-2.24,-14.86,-22.87,15.02,188.6,2.92,FALSE,18.05,1379.5,125.4090909090909,18.05,33939,34205,40240,40592,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,1000,-2.86,-14.9,-16.2,15.17,190.9,2.96,FALSE,16.62,992.8,90.25454545454545,16.65,34689,35099,35086,35502,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,1200,-3.75,-14.8,-15.08,15.26,194.2,3.17,FALSE,13.92,532.7,48.42727272727273,13.92,20177,20577,20177,20577,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,1400,-3.88,-14.63,-5.25,15.14,194.9,3.47,FALSE,10.17,225,20.454545454545453,10.17,19032,19520,19099,19589,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,1600,-2.9,-14.03,5.83,14.33,191.7,3.66,FALSE,5.64,79.3,7.209090909090909,5.62,7425,7668,7602,7854,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,1800,-1.74,-11.85,17.16,11.97,188.4,3.31,FALSE,1.12,28,2.5454545454545454,1.04,5987,6432,7300,7781,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,2000,-0.22,-11.7,20.8,11.7,181.1,2.58,FALSE,-2.26,12.8,1.1636363636363638,-2.59,2520,2644,4297,4453,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,2200,1.32,-11.27,22.72,11.35,173.3,2.53,FALSE,-5.22,6.5,0.5909090909090909,-6.36,784,800,3294,3396,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,2400,NaN,NaN,NaN,NaN,NaN,2.6,TRUE,-4.79,7.2,0.6545454545454545,-8.46,54,54,664,686,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:35:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:45:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:45:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:45:00Z,400,-1.77,-13.43,-61.65,13.55,187.5,3.03,FALSE,18.07,1387,126.0909090909091,17.79,8876,8977,22110,22356,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:45:00Z,600,-1.8,-13.88,-74.11,14,187.4,2.8,FALSE,19.05,1737.9,157.9909090909091,19.05,41548,41949,57870,58522,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:45:00Z,800,-2.42,-14.57,-18.45,14.77,189.4,2.76,FALSE,19.23,1809.2,164.47272727272727,19.31,36071,36283,40201,40440,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:45:00Z,1000,-3.06,-14.7,-22.37,15.01,191.8,2.82,FALSE,17.75,1288,117.0909090909091,17.77,34846,35182,35082,35423,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:45:00Z,1200,-4.37,-15.02,-19.85,15.64,196.2,2.89,FALSE,15.48,763.4,69.39999999999999,15.48,20353,20678,20353,20678,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:45:00Z,1400,-4.92,-14.54,-9.47,15.35,198.7,3.16,FALSE,11.84,329.9,29.99090909090909,11.79,18315,18980,18892,19565,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:45:00Z,1600,-3.53,-14.06,5.37,14.5,194.1,3.77,FALSE,7.55,123,11.181818181818182,7.54,7552,7842,7626,7919,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:45:00Z,1800,-2.36,-11.89,15.36,12.12,191.2,3.61,FALSE,2.9,42.1,3.8272727272727276,2.85,6857,7288,7423,7870,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
KBGM,2016-09-02T00:45:00Z,2000,-0.63,-11.84,22.55,11.85,183.1,2.9,FALSE,-1.15,16.6,1.5090909090909093,-1.47,2355,2467,4265,4447,42.2,-75.98,FALSE,2016-09-02T10:33:57Z,2016-09-02T23:32:06Z
