# vol2bird Vertical Profile of Birds (VPB)
# source: WMO:06475,RAD:BX43,PLC:Helchteren,NOD:behel,CTY:605,CMT:behel_scan_200km_dp_dBZ
# polar volume input: /tmp/20191017000000.rad.behel.pvol.dbzh.scanz.pvol.h5
# date   time HGHT    u      v       w     ff    dd  sd_vvp gap dbz     eta   dens   DBZH   n   n_dbz n_all n_dbz_all
20191017 0000    0    nan    nan     nan   nan   nan   3.90 T    nan    nan    nan  24.74     0     0  2426  4555
20191017 0000  200   5.59  12.46  -13.10 13.65  24.2   2.70 F  -7.70   59.0   5.36  25.93  2536  4023 27896 37491
20191017 0000  400   9.17  15.45   -5.15 17.96  30.7   1.91 F -13.40   15.9   0.00  14.90  2154  5467 11419 16684
20191017 0000  600    nan    nan     nan   nan   nan   3.55 T -13.04   17.2   0.00  16.49  2931  6747  9834 14128
20191017 0000  800  15.90  11.40    2.46 19.56  54.4   1.39 F -13.58   15.2   0.00  14.36  3941  7771 10441 14632
20191017 0000 1000  16.53   8.07   -1.37 18.40  64.0   1.42 F -15.62    9.5   0.00  15.26  2374  5826  6503 10317
20191017 0000 1200  14.21   5.12   -0.80 15.11  70.2   1.39 F -14.49   12.4   0.00  12.79  3460  7189  7752 11596
20191017 0000 1400  11.54   5.40   -1.53 12.74  64.9   1.31 F -14.52   12.3   0.00  14.27  4276  6224  7412  9427
20191017 0000 1600  10.01   7.72   -2.72 12.64  52.4   1.30 F -16.03    8.7   0.00  15.08  3013  5467  5476  8425
20191017 0000 1800  11.39   9.92   -0.91 15.11  48.9   1.65 F -21.02    2.7   0.00   9.89  1745  5686  4448  8923
20191017 0000 2000  12.49  10.61   -0.92 16.39  49.7   1.70 F -16.67    7.5   0.00  11.93  1119  5930  3139  8599
20191017 0000 2200  13.47  10.72   -1.74 17.22  51.5   1.33 F -21.93    2.2   0.00  17.98   557  5255  1915  7499
20191017 0000 2400  13.72   9.72   -2.66 16.81  54.7   1.22 F -19.80    3.6   0.00  18.29   612  5121  1656  6969
20191017 0000 2600  13.43   8.82   -2.59 16.07  56.7   1.61 F -11.86   22.6   0.00  13.23   770  4608  2025  6463
20191017 0000 2800  13.66   8.26   -0.62 15.96  58.8   1.43 F -19.84    3.6   0.00   9.16   209  5003  1702  7154
20191017 0000 3000    nan    nan     nan   nan   nan    nan T -26.78    0.7   0.00   9.89    58  4617  1477  6711
20191017 0000 3200    nan    nan     nan   nan   nan   1.50 T -25.16    1.1   0.00  10.80   133  4919  1735  7457
20191017 0000 3400    nan    nan     nan   nan   nan    nan T -26.87    0.7   0.00   6.82   109  3723  1135  5414
20191017 0000 3600    nan    nan     nan   nan   nan    nan T -26.68    0.7   0.00   5.15   100  3686  1060  5165
20191017 0000 3800    nan    nan     nan   nan   nan    nan T -26.03    0.9   0.00   5.64   130  3789  1304  5518
20191017 0000 4000    nan    nan     nan   nan   nan   1.95 T -18.23    5.2   0.00   6.56   240  3308  1371  4873
20191017 0000 4200    nan    nan     nan   nan   nan    nan T -20.85    2.9   0.00   5.73   379  3815  1517  5484
20191017 0000 4400    nan    nan     nan   nan   nan    nan T -21.05    2.7   0.00   5.85   218  2935   998  4170
20191017 0000 4600    nan    nan     nan   nan   nan    nan T -24.43    1.3   0.00   6.17   140  2800   726  3845
20191017 0000 4800    nan    nan     nan   nan   nan    nan T -25.27    1.0   0.00   4.47   105  2941   633  3898
20191017 0005    0    nan    nan     nan   nan   nan   3.59 T    nan    nan    nan  26.83     0     0  1904  4040
20191017 0005  200   6.21  12.79   -8.90 14.22  25.9   3.14 F  -8.15   53.2   4.84  26.24  2694  4385 20826 32407
20191017 0005  400   9.70  15.50   -5.99 18.29  32.0   2.11 F -12.42   19.9   1.81  13.85  3279  7298  8946 15513
20191017 0005  600  31.00  18.24    3.65 35.97  59.5   3.11 F -12.18   21.0   1.91   3.29  4748  8598  8638 13633
20191017 0005  800  15.95  11.32    1.54 19.56  54.6   1.44 F -14.79   11.5   0.00  14.09  5801  9962  9495 14368
20191017 0005 1000  16.25   8.01   -2.75 18.12  63.8   1.47 F -15.78    9.2   0.00  -0.30  3593  7397  5670  9877
20191017 0005 1200  14.14   5.60   -3.97 15.21  68.4   1.34 F -17.19    6.6   0.00  13.86  4245  8370  7044 11290
20191017 0005 1400  11.54   5.79   -2.29 12.91  63.4   1.32 F -16.26    8.2   0.00   6.53  5532  7707  7052  9330
20191017 0005 1600  10.19   7.61   -0.46 12.72  53.2   1.36 F -16.40    8.0   0.00  -7.24  4206  7328  5143  8374
20191017 0005 1800  11.21   9.82    1.31 14.90  48.8   1.68 F -20.31    3.2   0.00   4.78  2356  7579  3388  8912
20191017 0005 2000  12.27  10.37    0.72 16.06  49.8   1.69 F -19.98    3.5   0.00  12.26  1175  7206  2317  9029
20191017 0005 2200  13.55  10.18   -2.49 16.94  53.1   1.41 F -21.94    2.2   0.00  11.47   761  6685  1585  8067
20191017 0005 2400  13.99  10.12   -0.87 17.26  54.1   1.57 F -19.62    3.8   0.00 -15.78  1018  6753  1320  7404
20191017 0005 2600  14.49  10.43    1.98 17.86  54.3   1.49 F -19.53    3.9   0.00   1.62  1133  6244  1470  6886
20191017 0005 2800  14.27   9.37    2.79 17.07  56.7   1.54 F -20.30    3.2   0.00   3.34   472  6622   958  7546
20191017 0005 3000    nan    nan     nan   nan   nan   1.67 T -20.72    2.9   0.00   5.03   289  5959   767  6941
20191017 0005 3200    nan    nan     nan   nan   nan    nan T -23.86    1.4   0.00   6.08   277  6435   872  7610
20191017 0005 3400  18.31  10.66   -2.19 21.19  59.8   2.04 F -22.51    1.9   0.18 -20.56   320  4993   535  5525
20191017 0005 3600    nan    nan     nan   nan   nan    nan T -19.01    4.4   0.00 -15.56   350  4779   585  5202
20191017 0005 3800    nan    nan     nan   nan   nan    nan T -18.83    4.6   0.00 -13.18   436  5016   696  5513
20191017 0005 4000    nan    nan     nan   nan   nan    nan T -20.69    3.0   0.00  -7.95   430  4302   788  4907
20191017 0005 4200    nan    nan     nan   nan   nan    nan T -20.29    3.2   0.00  -2.32   528  4975   818  5552
20191017 0005 4400    nan    nan     nan   nan   nan    nan T -20.97    2.8   0.00  -1.87   326  3830   459  4215
20191017 0005 4600    nan    nan     nan   nan   nan    nan T -24.24    1.3   0.00 -22.46   240  3600   286  3905
20191017 0005 4800    nan    nan     nan   nan   nan    nan T -29.81    0.4   0.00 -17.82   145  3663   212  3937
20191017 0010    0    nan    nan     nan   nan   nan   3.88 T    nan    nan    nan  27.83     0     0  1887  4010
20191017 0010  200   6.20  12.60  -10.20 14.04  26.2   3.46 F  -6.13   84.7   7.70  27.32  2763  4818 17634 30711
20191017 0010  400  10.43  15.72   -9.28 18.86  33.5   2.55 F -11.58   24.1   2.19   5.79  3524  8527  6485 14112
20191017 0010  600  30.77  17.69    0.35 35.49  60.1   2.94 F -11.57   24.2   2.20 -10.51  6018 11782  6558 12933
20191017 0010  800  15.93  11.27    1.21 19.51  54.7   1.50 F -14.13   13.4   0.00  -5.79  7210 11996  8340 14269
20191017 0010 1000  16.09   7.55   -1.17 17.77  64.9   1.56 F -16.37    8.0   0.00 -15.41  3866  8831  4099  9552
20191017 0010 1200  13.64   5.52   -4.88 14.72  68.0   1.42 F -15.48    9.8   0.00 -11.44  5442 10308  6007 11127
20191017 0010 1400  11.50   5.89   -2.79 12.91  62.9   1.34 F -15.00   11.0   0.00  -5.81  6017  8713  6339  9253
20191017 0010 1600  10.45   7.31    0.74 12.75  55.0   1.36 F -16.77    7.3   0.00 -16.77  4849  8282  4849  8282
20191017 0010 1800  11.22   9.50    4.09 14.70  49.8   1.55 F -20.48    3.1   0.00 -20.56  2390  8573  2395  8755
20191017 0010 2000  28.64  15.83    2.36 32.72  61.1   2.60 F -19.61    3.8   0.35 -19.21  1317  8803  1381  9298
20191017 0010 2200  13.29  10.64   -1.15 17.02  51.3   1.60 F -22.28    2.1   0.00 -11.48   817  7627   966  8125
20191017 0010 2400  14.03  10.41    0.59 17.47  53.4   1.59 F -20.66    3.0   0.00 -20.66  1047  7357  1047  7357
20191017 0010 2600  14.65  10.41    2.80 17.98  54.6   1.54 F -23.47    1.6   0.00 -23.52  1060  6884  1060  6950
20191017 0010 2800  14.59   9.10    4.03 17.19  58.1   1.71 F -28.01    0.5   0.00 -28.09   283  7406   283  7530
20191017 0010 3000    nan    nan     nan   nan   nan    nan T -24.73    1.2   0.00 -24.44   159  6884   183  7055
20191017 0010 3200   0.87  14.32   -0.00 14.34   3.5   1.37 F -25.40    1.0   0.00 -19.81   236  7403   315  7766
20191017 0010 3400    nan    nan     nan   nan   nan    nan T -25.61    1.0   0.00 -25.64   162  5538   166  5607
20191017 0010 3600    nan    nan     nan   nan   nan    nan T -26.71    0.7   0.00 -26.38   143  5237   166  5316
20191017 0010 3800    nan    nan     nan   nan   nan    nan T -24.48    1.2   0.00 -22.53   223  5567   287  5685
20191017 0010 4000   3.99   0.50    5.44  4.03  82.8   1.92 F -22.78    1.8   0.00 -19.15   315  4789   394  4981
20191017 0010 4200    nan    nan     nan   nan   nan    nan T -24.12    1.3   0.00 -18.23   303  5352   348  5593
20191017 0010 4400    nan    nan     nan   nan   nan    nan T -28.62    0.5   0.00 -21.73   157  4103   182  4250
20191017 0010 4600    nan    nan     nan   nan   nan    nan T -28.10    0.5   0.00 -28.10   152  3913   152  3913
20191017 0010 4800    nan    nan     nan   nan   nan    nan T -29.29    0.4   0.00 -29.29    94  3938    94  3938
20191017 0015    0    nan    nan     nan   nan   nan   3.74 T    nan    nan    nan  25.90     0     0  1946  4424
20191017 0015  200   6.03  12.77   -2.45 14.13  25.3   3.53 F  -6.01   87.0   7.91  25.25  3716  6460 17052 30759
20191017 0015  400  10.01  14.87  -17.74 17.93  33.9   2.42 F -11.07   27.1   2.47   5.85  3868 10170  5705 14509
20191017 0015  600  -0.63  20.43    0.52 20.44 358.2   3.22 F -12.11   21.4   1.94 -11.47  5540 12315  5603 12875
20191017 0015  800  16.01  11.13    2.50 19.50  55.2   1.57 F -13.97   13.9   0.00 -11.98  5875 13022  6093 14257
20191017 0015 1000  15.77   7.33    0.20 17.39  65.1   1.64 F -14.01   13.8   0.00 -13.62  3426  9242  3465  9430
20191017 0015 1200  14.20   5.44   -2.34 15.21  69.0   1.36 F -15.24   10.4   0.00 -15.33  4954 11094  4960 11375
20191017 0015 1400  11.94   5.83   -2.04 13.29  64.0   1.19 F -15.25   10.4   0.00 -15.35  6345  9170  6398  9524
20191017 0015 1600  10.63   7.37   -0.29 12.94  55.3   1.17 F -17.00    6.9   0.00 -17.00  4869  8512  4869  8512
20191017 0015 1800  25.12  -1.01    4.90 25.14  92.3   3.06 F -22.25    2.1   0.19 -22.17  2188  8775  2206  8814
20191017 0015 2000  23.77  -1.17    4.82 23.79  92.8   2.79 F -20.91    2.8   0.26 -20.24   948  8915  1076  9284
20191017 0015 2200  13.80  10.70    0.68 17.46  52.2   1.68 F -22.85    1.8   0.00 -20.28   624  7776   757  8199
20191017 0015 2400  14.49  10.38    2.38 17.82  54.4   1.44 F -22.52    1.9   0.00 -22.52  1058  7449  1058  7449
20191017 0015 2600  16.87  29.50   -2.45 33.99  29.8   2.87 F -22.52    1.9   0.18 -22.53   811  7008   811  7010
